ITEM_ID,GENRE,YEAR,CREATION_TIMESTAMP
3073,Drama|Romance,1965,0
3074,Western,1972,0
3075,Drama|Horror,1965,0
3076,Comedy,1963,0
3077,Documentary,1998,0
3078,Drama,1999,0
3079,Comedy|Drama|Romance,1999,0
3081,Fantasy|Horror|Mystery|Romance,1999,0
3082,Action|Adventure|Thriller,1999,0
3083,Drama,1999,0
3086,Children|Comedy|Fantasy|Musical,1934,0
3087,Comedy|Fantasy|Romance,1988,0
3088,Comedy|Fantasy,1950,0
3089,Drama,1948,0
3090,Drama,1987,0
3091,Drama|War,1980,0
3093,Drama|Western,1971,0
3094,Drama|Romance,1987,0
3095,Drama,1940,0
3096,Comedy,1957,0
3097,Comedy|Drama|Romance,1940,0
3098,Drama,1984,0
3099,Comedy|Drama|Romance,1975,0
3100,Drama,1992,0
3101,Drama|Thriller,1987,0
3102,Crime|Romance|Thriller,1985,0
3103,Drama|Romance,1990,0
3104,Action|Comedy|Crime|Thriller,1988,0
3105,Drama|Mystery,1990,0
3106,Drama|Romance,1990,0
3107,Action|Drama,1991,0
3108,Comedy|Drama|Fantasy|Romance,1991,0
3109,Drama,1984,0
3111,Drama,1984,0
3112,Drama,1986,0
3113,Action|Fantasy|Horror|Mystery|Thriller,1999,0
3114,Adventure|Animation|Children|Comedy|Fantasy,1999,0
3115,Drama,1999,0
3117,Drama|Romance|War,1999,0
3120,Comedy,1992,0
3125,Drama,1999,0
3127,Comedy|Drama,1999,0
3129,Comedy|Drama,1999,0
3130,Comedy|Crime|Drama,1990,0
3132,Comedy|Drama,1919,0
3134,Drama|War,1937,0
3135,Drama,1979,0
3138,Drama,1988,0
3141,Drama,1990,0
3142,Documentary|Musical,1988,0
3143,Drama|War,1968,0
3145,Drama,1999,0
3146,Comedy,1999,0
3147,Crime|Drama,1999,0
3148,Drama,1999,0
3150,Drama|Thriller,1999,0
3152,Drama,1971,0
3153,Action|Adventure|Fantasy,1958,0
3155,Drama|Romance,1999,0
3156,Drama|Romance|Sci-Fi,1999,0
3157,Children|Comedy|Fantasy,1999,0
3158,Drama,1999,0
3159,Animation|Children|Musical|IMAX,1999,0
3160,Drama,1999,0
3161,Drama|Romance,1999,0
3162,Comedy|Drama,1999,0
3163,Comedy|Drama|Musical,1999,0
3165,Action|Drama,1993,0
3167,Comedy|Drama,1971,0
3168,Adventure|Drama,1969,0
3169,Crime|Drama|Thriller,1985,0
3171,Drama,1959,0
3173,Drama,1999,0
3174,Comedy|Drama,1999,0
3175,Adventure|Comedy|Sci-Fi,1999,0
3176,Drama|Mystery|Thriller,1999,0
3177,Comedy,2000,0
3178,Drama,1999,0
3179,Drama,1999,0
3181,Drama,1999,0
3182,Documentary,1999,0
3183,Drama,1999,0
3185,Drama,1999,0
3186,Drama,1999,0
3189,Children|Drama,1999,0
3190,Adventure|Sci-Fi|Thriller,2000,0
3192,Drama,1998,0
3194,Drama|Romance,1973,0
3196,Drama|War,1953,0
3197,Action|Crime|Romance|Thriller,1988,0
3198,Crime|Drama,1973,0
3200,Comedy|Drama,1973,0
3201,Drama,1970,0
3203,Thriller,1989,0
3204,Action|Mystery|Thriller,1978,0
3206,Romance,1984,0
3208,Action|Comedy,1993,0
3210,Comedy|Drama|Romance,1982,0
3211,Drama,1988,0
3213,Animation|Children,1993,0
3214,Drama,1985,0
3217,Drama,1937,0
3219,Mystery|Thriller,1990,0
3221,Drama,1982,0
3223,Drama,1985,0
3224,Drama,1964,0
3225,Comedy|Romance,2000,0
3230,Thriller,1974,0
3235,Comedy,1980,0
3238,Thriller,1999,0
3240,Comedy,1999,0
3241,Comedy,1999,0
3243,Comedy,1992,0
3244,Comedy|Romance,1977,0
3246,Drama,1992,0
3247,Comedy|Crime,1992,0
3248,Comedy,1993,0
3249,Drama|Thriller,1992,0
3250,Drama,1993,0
3251,Drama|Mystery,1985,0
3252,Drama,1992,0
3253,Comedy,1992,0
3254,Comedy,1993,0
3255,Comedy|Drama,1992,0
3256,Action|Crime|Drama|Thriller,1992,0
3257,Drama|Romance|Thriller,1992,0
3258,Comedy|Fantasy,1992,0
3259,Adventure|Drama|Romance,1992,0
3260,Drama,1992,0
3261,Comedy|Drama|Romance,1992,0
3262,Crime|Drama|Mystery|Thriller,1992,0
3263,Comedy|Drama,1992,0
3264,Action|Comedy|Horror,1992,0
3265,Action|Crime|Drama|Thriller,1992,0
3266,Comedy|Crime|Drama|Thriller,1992,0
3267,Action|Crime|Thriller|Western,1992,0
3268,Action|Comedy,1992,0
3269,Drama|Romance|Sci-Fi,1992,0
3270,Comedy|Drama|Romance,1992,0
3271,Drama,1992,0
3272,Crime|Drama,1992,0
3273,Comedy|Horror|Mystery|Thriller,2000,0
3274,Drama|Thriller,1992,0
3275,Action|Crime|Drama|Thriller,2000,0
3276,Comedy,2000,0
3280,Horror,1973,0
3281,Documentary,1998,0
3283,Action,1971,0
3284,Comedy|Mystery|Romance,1971,0
3285,Adventure|Drama,2000,0
3286,Comedy,2000,0
3287,Animation|Children,2000,0
3289,Drama,1999,0
3294,Horror,1977,0
3295,Drama,1993,0
3296,Drama,1967,0
3298,Crime|Drama|Thriller,2000,0
3299,Comedy|Drama,2000,0
3300,Horror|Sci-Fi|Thriller,2000,0
3301,Comedy|Crime,2000,0
3302,Comedy,1999,0
3303,Documentary,2000,0
3306,Comedy,1928,0
3307,Comedy|Drama|Romance,1931,0
3308,Comedy|Drama,1984,0
3310,Comedy|Drama,1921,0
3313,Comedy,1982,0
3315,Musical,1951,0
3316,Action|Thriller,2000,0
3317,Comedy|Drama,2000,0
3323,Comedy|Crime,2000,0
3324,Comedy,2000,0
3325,Comedy|Drama,2000,0
3326,Comedy|Sci-Fi,2000,0
3327,Documentary,1999,0
3328,Crime|Drama,1999,0
3329,Drama|Romance,1987,0
3330,Drama|Romance,1961,0
3331,Drama,1983,0
3334,Crime|Drama|Film-Noir|Thriller,1948,0
3338,Documentary,1989,0
3341,Comedy,1950,0
3342,Drama|War,1984,0
3344,Horror,1963,0
3345,Adventure|Children,1967,0
3347,Adventure|Drama,1983,0
3350,Drama,1961,0
3353,Comedy|Romance,2000,0
3354,Sci-Fi,2000,0
3355,Fantasy|Horror|Mystery|Thriller,1999,0
3357,Drama|Romance,1999,0
3358,Comedy|Drama|Fantasy|Romance,1991,0
3359,Comedy|Drama,1979,0
3360,Drama|Romance,1986,0
3361,Comedy|Drama|Romance,1988,0
3362,Crime|Drama,1975,0
3363,Comedy|Drama,1973,0
3364,Crime|Film-Noir,1950,0
3365,Drama|Western,1956,0
3368,Romance|Western,1958,0
3370,Drama|Thriller,1988,0
3372,Action|War,1969,0
3374,Drama,1991,0
3378,Drama,1996,0
3379,Drama,1959,0
3384,Action|Crime,1974,0
3385,Comedy,1985,0
3386,Drama|Mystery|Thriller,1991,0
3387,Comedy|Mystery,1989,0
3388,Children|Comedy,1987,0
3389,Action|Adventure,1986,0
3390,Adventure|Crime|Drama|Romance,1986,0
3391,Comedy,1987,0
3392,Comedy,1989,0
3393,Comedy|Fantasy|Romance,1987,0
3394,Comedy|Romance,1987,0
3395,Comedy,1987,0
3396,Adventure|Children|Comedy|Musical,1979,0
3397,Children|Comedy,1981,0
3398,Children|Comedy|Musical,1984,0
3400,Adventure|Animation|Children|Fantasy,1993,0
3401,Adventure|Sci-Fi,1985,0
3402,Comedy|Drama|Romance,1985,0
3403,Drama|Thriller,1980,0
3404,Action|Drama,1953,0
3405,Action|Drama,1958,0
3406,Action|Adventure|Drama|War,1951,0
3408,Drama,2000,0
3409,Drama|Thriller,2000,0
3410,Comedy|Drama,1999,0
3412,Adventure|Children|Drama,1988,0
3414,Drama|Romance|War,1955,0
3415,Drama,1975,0
3417,Adventure|Comedy,1952,0
3418,Adventure|Crime|Drama,1991,0
3420,Drama|Thriller,1979,0
3421,Comedy,1978,0
3422,Comedy|Romance,1986,0
3423,Drama,1988,0
3424,Drama,1989,0
3425,Drama|Musical,1990,0
3426,Drama|Romance,1991,0
3428,Drama,1979,0
3429,Animation|Comedy,1989,0
3430,Action|Crime|Drama,1974,0
3431,Action|Drama,1982,0
3432,Action|Drama,1985,0
3433,Action|Drama,1987,0
3434,Action|Drama,1994,0
3435,Crime|Drama|Film-Noir,1944,0
3436,Drama|Romance,1991,0
3438,Action|Children|Comedy|Fantasy|Sci-Fi,1990,0
3439,Action|Children|Fantasy,1991,0
3440,Action|Adventure|Children|Comedy|Fantasy,1993,0
3441,Action|Drama|War,1984,0
3442,Action|Crime|Drama,1986,0
3444,Action,1988,0
3445,Mystery|Thriller,1978,0
3446,Comedy|Drama,1995,0
3447,Drama,1937,0
3448,Comedy|Drama|War,1987,0
3449,Drama,1988,0
3450,Comedy,1993,0
3451,Drama,1967,0
3452,Action|Crime|Romance|Thriller,2000,0
3453,Drama|Romance,2000,0
3454,Comedy|Romance,2000,0
3455,Drama|Thriller,1999,0
3456,Drama,1999,0
3459,Drama|Horror,1986,0
3461,Adventure|Drama|Thriller,1963,0
3462,Comedy|Drama|Romance,1936,0
3466,Comedy|Fantasy,1993,0
3467,Drama|Western,1963,0
3468,Drama,1961,0
3469,Drama,1960,0
3470,Adventure|Drama,1975,0
3471,Adventure|Drama|Sci-Fi,1977,0
3473,Comedy,1976,0
3474,Sci-Fi|Thriller,1997,0
3475,Drama|Romance,1951,0
3476,Horror|Mystery,1990,0
3477,Comedy|Drama,1995,0
3478,Drama,1987,0
3479,Adventure|Fantasy|Romance,1985,0
3480,Drama|Romance,1986,0
3481,Comedy|Drama|Romance,2000,0
3483,Animation|Children,2000,0
3484,Thriller,2000,0
3489,Adventure|Comedy|Fantasy,1991,0
3492,Adventure|Comedy|Romance,1926,0
3494,Adventure|Drama|Western,1969,0
3496,Drama,1988,0
3497,Comedy,1983,0
3498,Drama,1978,0
3499,Drama|Horror|Thriller,1990,0
3500,Comedy|Drama,1992,0
3501,Comedy|Romance,1985,0
3502,Drama,1993,0
3503,Drama|Mystery|Sci-Fi,1972,0
3504,Comedy|Drama,1976,0
3505,Drama|Mystery|Thriller,1987,0
3506,Comedy|Drama,1979,0
3507,Comedy,1968,0
3508,Action|Adventure|Drama|Thriller|Western,1976,0
3510,Drama|Thriller,2000,0
3511,Comedy,2000,0
3512,Drama|Romance,2000,0
3513,Drama|Thriller,2000,0
3514,Drama,2000,0
3515,Comedy|Romance,2000,0
3516,Comedy|Fantasy|Romance,1958,0
3519,Action|Drama|War,1978,0
3521,Comedy|Drama,1989,0
3524,Comedy|Romance,1981,0
3525,Comedy,1984,0
3526,Comedy|Drama,1989,0
3527,Action|Sci-Fi|Thriller,1987,0
3528,Drama|Romance,1991,0
3529,Crime|Thriller,1981,0
3531,Comedy|Drama|Romance,1990,0
3534,Drama,2000,0
3535,Crime|Horror|Mystery|Thriller,2000,0
3536,Comedy|Drama|Romance,2000,0
3537,Comedy|Drama,2000,0
3538,Comedy,1999,0
3539,Documentary,2000,0
3543,Comedy|Drama,1982,0
3544,Comedy,1992,0
3545,Drama|Musical,1972,0
3546,Drama|Horror|Thriller,1962,0
3548,Comedy|Drama,1958,0
3549,Comedy|Musical|Romance,1955,0
3550,Horror,1983,0
3551,Crime|Drama|Thriller,1976,0
3552,Comedy,1980,0
3553,Drama|Thriller,2000,0
3554,Drama|Romance,2000,0
3555,Action|Thriller|War,2000,0
3556,Drama|Romance,1999,0
3557,Mystery|Thriller,1992,0
3559,Comedy|Drama|Romance,1952,0
3563,Action|Horror,2000,0
3564,Children|Comedy,2000,0
3565,Comedy|Drama,2000,0
3566,Comedy|Drama,2000,0
3567,Comedy|Drama|Romance,2000,0
3568,Comedy|Romance,1999,0
3569,Comedy|Drama,1998,0
3571,Comedy|Drama,2000,0
3572,Horror|Sci-Fi,1993,0
3573,Horror|Sci-Fi,1995,0
3574,Horror|Sci-Fi,1996,0
3576,Action|Horror|Sci-Fi,1987,0
3577,Drama|Romance,1988,0
3578,Action|Adventure|Drama,2000,0
3580,Drama,2000,0
3581,Comedy,1999,0
3584,Action|Drama|Romance|Thriller,1983,0
3586,Drama|Romance,1980,0
3587,Horror,1980,0
3590,Comedy|Drama,1974,0
3591,Comedy|Drama,1983,0
3592,Animation|Sci-Fi,1982,0
3593,Action|Sci-Fi,2000,0
3594,Drama|Musical,2000,0
3596,Comedy,2000,0
3597,Comedy,2000,0
3598,Crime|Drama|Romance|Thriller,2000,0
3599,Comedy|Musical,1945,0
3604,Musical,1962,0
3606,Comedy|Musical|Romance,1949,0
3608,Adventure|Comedy,1985,0
3609,Documentary,1998,0
3614,Comedy|Romance,1992,0
3615,Adventure|Animation|Children,2000,0
3616,Comedy|Romance,2000,0
3617,Comedy,2000,0
3618,Comedy|Crime,2000,0
3619,Comedy,1980,0
3622,Comedy,1970,0
3623,Action|Adventure|Thriller,2000,0
3624,Action|Adventure|Comedy|Western,2000,0
3625,Documentary,1999,0
3626,Comedy,1999,0
3627,Horror|Thriller,1962,0
3628,Action|Drama|Romance|War,1942,0
3629,Adventure|Comedy|Romance,1925,0
3632,Comedy|Crime,1947,0
3633,Action|Adventure|Romance|Thriller,1969,0
3634,Thriller,1964,0
3635,Action|Adventure|Thriller,1977,0
3637,Drama,1985,0
3638,Action|Adventure|Sci-Fi|Thriller,1979,0
3639,Action|Adventure|Thriller,1974,0
3640,Comedy|Drama,1957,0
3641,Drama,1923,0
3643,Action|Drama|War,1944,0
3646,Comedy,2000,0
3648,Horror|Sci-Fi,1957,0
3649,Drama,1980,0
3652,Horror,1980,0
3653,Documentary,1966,0
3654,Action|Adventure|Drama|War,1961,0
3655,Drama,1973,0
3658,Horror|Sci-Fi,1967,0
3660,Horror|Sci-Fi|Thriller,1989,0
3661,Horror|Sci-Fi|Thriller,1991,0
3662,Horror|Sci-Fi|Thriller,1991,0
3663,Horror|Sci-Fi|Thriller,1993,0
3664,Horror|Sci-Fi|Thriller,1994,0
3667,Action|Comedy|Crime,1988,0
3668,Drama|Romance,1968,0
3669,Comedy,1992,0
3671,Comedy|Western,1974,0
3672,Adventure|Children,1974,0
3673,Adventure|Children,1987,0
3674,Adventure|Children|Comedy|Drama,1977,0
3675,Comedy|Musical|Romance,1954,0
3676,Drama|Horror,1977,0
3677,Documentary,1992,0
3678,Drama,1955,0
3679,Documentary|Musical,1981,0
3680,Documentary,1988,0
3681,Action|Drama|Thriller|Western,1965,0
3682,Action|Crime|Drama|Thriller,1973,0
3683,Crime|Drama|Film-Noir,1984,0
3684,Drama|Romance,1989,0
3685,Comedy|Drama|Romance,1985,0
3686,Horror|Sci-Fi|Thriller,1990,0
3687,Adventure|Animation|Fantasy|Sci-Fi,1988,0
3688,Comedy,1982,0
3689,Comedy,1983,0
3690,Comedy,1985,0
3691,Comedy,1983,0
3692,Comedy|Horror,1986,0
3693,Comedy|Horror,1985,0
3694,Comedy|Horror,1989,0
3695,Comedy|Horror,1989,0
3696,Comedy|Horror|Sci-Fi|Thriller,1986,0
3697,Action|Sci-Fi|Thriller,1990,0
3698,Action|Sci-Fi,1987,0
3699,Adventure|Drama|Romance|Sci-Fi,1984,0
3700,Drama|Sci-Fi,1984,0
3701,Crime|Drama|Sci-Fi|Thriller,1988,0
3702,Action|Adventure|Sci-Fi,1979,0
3703,Action|Adventure|Sci-Fi|Thriller,1981,0
3704,Action|Adventure|Sci-Fi,1985,0
3705,Action|Comedy|Romance,1990,0
3706,Film-Noir|Horror|Mystery|Thriller,1987,0
3707,Drama|Romance,1986,0
3708,Horror|Thriller,1984,0
3709,Horror,1992,0
3710,Action|Comedy|Crime|Thriller,1988,0
3711,Drama,1992,0
3712,Comedy,1991,0
3713,Drama,1990,0
3714,Drama,1988,0
3715,Comedy|Crime,1987,0
3716,Action|Comedy|Crime|Drama,1987,0
3717,Action|Crime,2000,0
3719,Comedy|Romance,2000,0
3720,Drama,1999,0
3723,Drama,1990,0
3724,Drama|War,1978,0
3725,Animation|Musical,1981,0
3726,Action|Thriller,1976,0
3727,Horror|Western,1987,0
3728,Crime|Drama|Film-Noir|Thriller,1992,0
3729,Action|Crime|Drama|Thriller,1971,0
3730,Drama|Mystery,1974,0
3731,Drama|Thriller,1981,0
3732,Horror,1978,0
3733,Drama,1973,0
3735,Crime|Drama,1973,0
3736,Drama,1951,0
3737,Drama|Western,1962,0
3738,Drama,1974,0
3739,Comedy|Romance,1932,0
3740,Action|Adventure|Comedy|Fantasy,1986,0
3741,Crime|Drama|Thriller,1973,0
3742,Drama|War,1925,0
3743,Comedy|Romance,2000,0
3744,Action|Crime|Thriller,2000,0
3745,Action|Adventure|Animation|Children|Sci-Fi,2000,0
3746,Drama,1999,0
3747,Drama,1999,0
3751,Animation|Children|Comedy,2000,0
3752,Adventure|Comedy,2000,0
3753,Action|Drama|War,2000,0
3754,Adventure|Animation|Children|Comedy|Fantasy,2000,0
3755,Drama|Thriller,2000,0
3756,Drama,2000,0
3758,Drama|Sci-Fi|Thriller,1989,0
3760,Comedy,1977,0
3761,Action|Crime|Drama|Thriller,1993,0
3763,Action|Crime|Thriller,1986,0
3764,Action|Crime|Thriller,1991,0
3765,Crime|Drama|Romance,1990,0
3766,Action|War,1984,0
3767,Action|War,1985,0
3768,Action|War,1988,0
3769,Action,1974,0
3770,Horror|Sci-Fi|Thriller,1984,0
3771,Action|Adventure|Fantasy,1973,0
3773,Comedy,1990,0
3774,Comedy|Drama|Romance,1991,0
3783,Crime|Drama,1998,0
3784,Comedy|Fantasy,2000,0
3785,Comedy|Horror,2000,0
3786,Comedy,1999,0
3787,Comedy,1999,0
3788,Drama|Mystery,1966,0
3789,Drama,1964,0
3790,Drama,2000,0
3791,Drama,1984,0
3792,Drama|Romance|Western,1946,0
3793,Action|Adventure|Sci-Fi,2000,0
3794,Comedy|Drama,2000,0
3795,Drama,1999,0
3797,Thriller,2000,0
3798,Drama|Horror|Mystery,2000,0
3799,Animation|Children,2000,0
3801,Drama|Mystery,1959,0
3802,Action|Sci-Fi,1992,0
3806,Western,1969,0
3807,Adventure|Fantasy,1977,0
3808,Drama|War,1960,0
3809,Comedy,1991,0
3810,Drama|Thriller,1992,0
3811,Drama|War,1980,0
3812,Comedy,1972,0
3813,Drama,1978,0
3814,Comedy,1975,0
3816,Drama,1985,0
3819,Comedy,1985,0
3821,Comedy,2000,0
3822,Drama|Romance,1999,0
3823,Drama,1999,0
3824,Drama|Romance,2000,0
3825,Comedy|Drama|Romance,2000,0
3826,Horror|Sci-Fi|Thriller,2000,0
3827,Action|Adventure|Comedy|Sci-Fi,2000,0
3830,Comedy|Horror|Thriller,2000,0
3831,Comedy,2000,0
3832,Horror,1963,0
3833,Horror|Sci-Fi,1962,0
3834,Adventure|Drama|Romance,1980,0
3835,Thriller,1993,0
3836,Action|Comedy|War,1970,0
3837,Action|Fantasy|Horror|Sci-Fi|Thriller,1988,0
3838,Horror,1994,0
3839,Horror,1998,0
3840,Horror,1988,0
3841,Action|Comedy,1990,0
3843,Horror,1983,0
3844,Drama,1989,0
3845,Drama,1956,0
3846,Comedy,1983,0
3847,Horror,1974,0
3849,Horror|Mystery|Thriller,1945,0
3851,Comedy,2000,0
3852,Comedy,2000,0
3855,Drama|Romance,1999,0
3857,Thriller,2000,0
3858,Comedy,2000,0
3859,Documentary,2000,0
3861,Comedy,2000,0
3862,Comedy,2000,0
3863,Drama|Horror|Thriller,2000,0
3864,Action|Adventure|Sci-Fi,1999,0
3865,Comedy|Documentary,2000,0
3868,Action|Comedy|Crime|Romance,1988,0
3869,Comedy,1991,0
3870,Drama,1940,0
3871,Drama|Western,1953,0
3872,Drama,1959,0
3873,Comedy|Western,1965,0
3877,Action|Adventure|Fantasy,1984,0
3879,Action|Thriller,2000,0
3882,Comedy,2000,0
3884,Comedy,2000,0
3888,Drama|Romance,2000,0
3889,Action|Adventure|Fantasy,2000,0
3893,Comedy|Crime|Drama|Romance|Thriller,2000,0
3894,Drama,1999,0
3895,Crime|Thriller,2000,0
3896,Crime|Thriller,2000,0
3897,Drama,2000,0
3898,Action|Comedy,2000,0
3899,Crime|Drama|Thriller,2000,0
3900,Comedy|Drama,2000,0
3901,Comedy|Drama,2000,0
3906,Crime|Thriller,2000,0
3908,Horror,2000,0
3909,Comedy|Romance,2000,0
3910,Drama|Musical,2000,0
3911,Comedy,2000,0
3912,Comedy|Drama,2000,0
3914,Drama,2000,0
3915,Drama,2000,0
3916,Drama,2000,0
3917,Horror,1987,0
3918,Horror,1988,0
3919,Horror,1992,0
3920,Drama|Fantasy|Mystery|Romance,1993,0
3922,Comedy,1964,0
3925,Comedy|Drama,1984,0
3926,Adventure|Sci-Fi,1961,0
3927,Adventure|Sci-Fi,1966,0
3928,Comedy|Horror,1948,0
3929,Comedy,1940,0
3930,Adventure|Horror|Sci-Fi,1954,0
3932,Horror|Sci-Fi,1933,0
3933,Horror|Sci-Fi,1959,0
3937,Sci-Fi|Thriller,1984,0
3938,Horror,1982,0
3939,Horror,1987,0
3940,Horror,1990,0
3941,Horror,1986,0
3942,Horror,1990,0
3943,Comedy,2000,0
3945,Adventure|Animation|Children,2000,0
3946,Action|Drama|Thriller,2000,0
3947,Action|Crime|Drama|Thriller,1971,0
3948,Comedy,2000,0
3949,Drama,2000,0
3950,Drama,2000,0
3951,Drama,2000,0
3952,Drama|Thriller,2000,0
3953,Comedy|Romance,2000,0
3955,Comedy,2000,0
3957,Action|Drama,1971,0
3958,Drama,1977,0
3959,Action|Adventure|Sci-Fi,1960,0
3962,Comedy|Horror,1987,0
3963,Musical,1964,0
3964,Animation|Children,1949,0
3965,Drama|Film-Noir,1946,0
3966,Crime|Film-Noir,1945,0
3967,Drama,2000,0
3968,Comedy,2000,0
3969,Drama,2000,0
3971,Comedy|Mystery,1981,0
3972,Action|Comedy,1994,0
3973,Crime|Horror|Mystery|Thriller,2000,0
3974,Adventure|Children,2000,0
3977,Action|Comedy,2000,0
3978,Drama|Romance,2000,0
3979,Comedy,2000,0
3980,Drama,2000,0
3981,Action|Sci-Fi|Thriller,2000,0
3983,Drama|Romance,2000,0
3984,Action|Adventure|Thriller,1971,0
3985,Drama|War,1976,0
3986,Action|Sci-Fi|Thriller,2000,0
3987,Drama|Romance,2000,0
3988,Children|Comedy|Fantasy,2000,0
3989,Documentary,1999,0
3990,Animation|Children|Comedy,2000,0
3991,Children|Comedy,2000,0
3992,Drama|Romance|War,2000,0
3993,Drama|Romance,2000,0
3994,Drama|Sci-Fi,2000,0
3996,Action|Drama|Romance,2000,0
3997,Action|Adventure|Comedy|Fantasy,2000,0
3998,Drama,2000,0
3999,Action|Adventure,2000,0
4000,Adventure|Drama,1984,0
4002,Comedy,1987,0
4003,Comedy,1988,0
4005,Action|Adventure|Thriller,1987,0
4006,Adventure|Animation|Children|Sci-Fi,1986,0
4007,Drama,1987,0
4008,Drama|War,1989,0
4009,Drama,1988,0
4010,Comedy,1985,0
4011,Comedy|Crime|Thriller,2000,0
4012,Comedy|Drama,1988,0
4014,Drama|Romance,2000,0
4015,Comedy|Sci-Fi,2000,0
4016,Adventure|Animation|Children|Comedy|Fantasy,2000,0
4017,Drama,2000,0
4018,Comedy|Romance,2000,0
4019,Drama,2000,0
4020,Thriller,2000,0
4021,Drama,2000,0
4022,Drama,2000,0
4023,Comedy|Drama|Romance,2000,0
4024,Romance,2000,0
4025,Comedy|Crime,2000,0
4027,Adventure|Comedy|Crime,2000,0
4029,Comedy|Drama,2000,0
4030,Horror,2000,0
4031,Drama|Romance|Western,2000,0
4032,Comedy,2000,0
4033,Drama|Thriller|War,2000,0
4034,Crime|Drama|Thriller,2000,0
4035,Romance|Western,2000,0
4036,Drama|Horror,2000,0
4037,Crime|Film-Noir|Mystery|Thriller,1987,0
4039,Children|Musical,1982,0
4040,Comedy,1991,0
4041,Drama|Romance,1982,0
4042,Action|Drama|War|Western,1960,0
4043,Crime|Drama,1986,0
4046,Drama,1956,0
4047,Drama|War,1993,0
4051,Horror|Sci-Fi,1960,0
4052,Crime|Drama|Thriller,2001,0
4053,Action|Comedy,2001,0
4054,Drama|Romance,2001,0
4055,Drama,2000,0
4056,Crime|Drama|Mystery|Thriller,2001,0
4061,Drama|Romance,1991,0
4062,Comedy|Drama|Romance,1988,0
4063,Comedy|Drama|Romance,1992,0
4064,Action|Crime|Thriller,1973,0
4065,Action|Crime|Drama,1974,0
4066,Action|Comedy,1988,0
4067,Drama|Romance,1993,0
4068,Comedy,2001,0
4069,Comedy|Romance,2001,0
4074,Drama,1999,0
4077,Drama|Thriller,2000,0
4078,Drama,1987,0
4079,Comedy|Sci-Fi,1987,0
4080,Comedy,1987,0
4081,Comedy,1987,0
4082,Comedy|Drama|Romance,1987,0
4083,Thriller,1987,0
4084,Action|Comedy|Crime|Thriller,1987,0
4085,Action|Comedy|Crime|Drama,1984,0
4086,Action|Crime|Mystery|Romance|Thriller,1987,0
4089,Comedy,1987,0
4090,Animation|Children,1987,0
4091,Comedy|Romance,1987,0
4092,Romance|Sci-Fi,1987,0
4093,Thriller,1988,0
4102,Comedy|Documentary,1987,0
4103,Action|Adventure|Drama|War,1987,0
4104,Comedy,1987,0
4105,Fantasy|Horror|Thriller,1981,0
4109,Drama|Thriller,1987,0
4110,Thriller,1987,0
4111,Drama|War,1987,0
4113,Drama,1987,0
4115,Comedy,1987,0
4116,Comedy,1987,0
4117,Drama,1987,0
4121,Action|Adventure|Comedy|Sci-Fi,1987,0
4123,Comedy,1987,0
4124,Horror|Thriller,1987,0
4125,Comedy|Sci-Fi,1987,0
4126,Drama,1987,0
4127,Comedy,1987,0
4128,Comedy|Horror|Thriller,1987,0
4129,Fantasy|Romance,1987,0
4130,Comedy|Fantasy,1987,0
4131,Comedy|Romance|Sci-Fi,1987,0
4132,Comedy|Romance,1987,0
4133,Action|Adventure|Fantasy|Sci-Fi,1987,0
4135,Adventure|Comedy|Horror,1987,0
4138,Comedy|Horror,1987,0
4139,Crime|Drama,1987,0
4141,Comedy|Romance,2001,0
4142,Action|Adventure|Drama|Thriller,2000,0
4143,Horror|Mystery,2001,0
4144,Drama|Romance,2000,0
4146,Drama|Mystery|Romance,2001,0
4147,Comedy|Drama|Romance,2000,0
4148,Horror|Thriller,2001,0
4149,Comedy|Romance,2001,0
4152,Drama,2000,0
4153,Comedy|Fantasy|Romance,2001,0
4154,Animation|Children,2001,0
4155,Drama|Romance,2001,0
4156,Comedy,2000,0
4157,Comedy|Drama|Fantasy|Romance,2000,0
4158,Animation|Comedy|Fantasy,2001,0
4159,Action|Thriller,2001,0
4160,Drama|Romance,2000,0
4161,Action|Comedy,2001,0
4164,Drama,2001,0
4166,Action|Drama,2001,0
4167,Thriller,2001,0
4168,Comedy|Romance,2001,0
4171,Documentary,2000,0
4174,Drama,1990,0
4175,Comedy|Drama,1996,0
4178,Drama,1939,0
4180,Action|Drama,1986,0
4181,Comedy,1988,0
4184,Comedy|Drama|Romance,1947,0
4187,Drama,1963,0
4189,Drama,1965,0
4190,Drama,1960,0
4191,Comedy|Drama|Romance,1966,0
4193,Musical,1995,0
4194,Drama|Romance|War,1945,0
4195,Horror|Mystery,1971,0
4197,Comedy,1979,0
4198,Sci-Fi,1980,0
4200,Action,1991,0
4202,Drama,1972,0
4203,Action|Crime|Drama,1991,0
4204,Comedy,1983,0
4205,Comedy|Drama|Romance,1990,0
4207,Action|Adventure|War,1990,0
4210,Action|Crime|Drama|Horror|Thriller,1986,0
4211,Drama,1990,0
4212,Crime|Mystery,1978,0
4214,Comedy,1984,0
4215,Comedy,1987,0
4217,Documentary,1997,0
4218,Crime|Drama,1986,0
4219,Comedy,1985,0
4220,Comedy,1974,0
4221,Comedy,1991,0
4223,Drama|War,2001,0
4224,Action|Thriller,2001,0
4225,Comedy,2001,0
4226,Mystery|Thriller,2000,0
4228,Comedy|Crime|Romance,2001,0
4229,Comedy|Romance,2001,0
